年	月	日	時	分	GoogleLat	GoogleLng	死	受傷	2-30	天候	光線	道路類別	速限	道路型態	事故位置	路面鋪裝	路面狀態	路面缺陷	障礙物	視距	號誌種類	號誌動作	分向設施	快車道或一般車道間	快慢車道間	路面邊線	事故類型及型態	事故類別
2012	6	2	18	0	24.8147153	120.9796905				8			50															3
2012	6	10	15	20	24.7874802	121.0095148				8			50															3
2012	6	14	15	10	24.8059601	120.9603079				6			50															3
2012	6	14	13	26	24.7702698	120.9734533				6			40															3
2012	6	14	17	53	24.8230702	120.9690861	0	2	0	7	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	6	1	15	0	24.8147153	120.9796905				8			50															3
2012	6	7	21	45	24.7713751	121.052274	0	2	0	8	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	1	3	2
2012	6	14	19	20	24.817929	120.9948494				6			50															3
2012	6	14	20	10	24.8116702	121.022322				6			50															3
2012	6	14	19	1	24.7921421	120.940588	0	2	0	8	3	5	50	3	4	1	4	4	5	7	1	1	1	2	4	2	13	2
2012	6	14	22	25	24.7757781	121.024894	0	2	0	6	3	5	40	3	9	1	4	4	5	7	4	4	10	5	5	2	16	2
2012	6	15	7	52	24.8088365	120.9826966	0	1	0	8	1	5	50	3	9	1	5	4	5	7	3	1	8	5	5	2	16	2
2012	6	15	11	7	24.8175328	120.9946986				8			50															3
2012	6	15	11	50	31.3512963	120.9811634	0	1	0	8	1	5	50	14	8	1	5	4	5	7	4	4	1	5	5	2	12	2
2012	6	15	12	25	24.8147153	120.9796905				8			50															3
2012	6	15	10	0	24.7955621	120.971448	0	2	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	6	14	18	0	24.7568204	120.9524522	0	0	0	8	2	5	50	3	2	1	5	4	5	7	1	1	10	4	5	1	11	3
2012	6	14	20	0	24.80508345	120.9403263				6			50															3
2012	6	15	10	26	24.7869834	121.0173405				8			50															3
2012	6	15	9	52	24.8015683	120.9609813				8			50															3
2012	6	12	8	5	24.7565828	121.0734224				6			50															3
2012	6	4	17	6	24.799174	120.964231				8			50															3
2012	6	15	14	0	24.797434	120.996472				8			50															3
2012	6	15	18	7	24.80127805	120.9678009				8			50															3
2012	6	14	16	25	24.8101928	120.9734446				6			50															3
2012	6	7	7	0	24.81238965	120.9813895	0	1	0	8	1	5	50	3	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	6	7	9	40	24.7962661	120.967649	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	5	5	2	12	2
2012	6	15	20	27	24.801449	121.0005474				8			50															3
2012	6	1	20	30	24.80506335	120.9537967	0	2	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	12	2
2012	6	16	0	26	24.809722	120.965609				8			80															3
2012	6	16	0	31	24.79635	120.967149				6			50															3
2012	6	15	22	54	24.8496763	121.229232	0	1	0	6	3	5	50	4	2	1	4	4	5	7	1	1	10	5	5	1	12	2
2012	6	16	0	50	24.8214338	120.964771				8			50															3
2012	6	13	21	28	24.7832694	121.0208109	0	0	0	8	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	3
2012	6	10	14	20	24.8462681	120.928627				8			50															3
2012	6	13	15	15	24.7932831	121.001211	0	2	0	8	1	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	15	2
2012	6	14	10	50	24.81853775	120.9890287				8			50															3
2012	6	15	18	18	24.807198	120.967767				8			50															3
2012	6	15	9	50	24.8132554	120.979903				8			50															3
2012	6	6	7	40	24.8027569	120.986942	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	13	2
2012	6	16	8	43	24.7960908	121.0131761	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	16	2
2012	6	16	11	39	24.811953	120.95517				8			50															3
2012	6	16	16	45	24.754482	120.954223	0	2	0	7	1	5	50	3	2	1	4	4	5	7	3	1	10	5	5	2	16	2
2012	6	16	17	52	24.784219	121.016835							50															3
2012	6	2	18	20	24.79760605	121.0029783	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	2	5	2	12	2
2012	6	2	23	47	24.7681185	120.9634115	0	1	0	8	3	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	12	2
2012	6	7	11	10	24.8105021	120.9820787	0	1	0	8	1	5	40	15	9	1	5	4	5	7	1	1	5	5	5	2	13	2
2012	6	3	16	30	24.743343	120.907522	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	4	2	12	2
2012	6	15	17	40	24.8049731	120.946669	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	5	5	2	13	2
2012	6	3	15	50	24.8684988	120.9533201				8			50															3
2012	6	4	14	6	24.815326	120.977073	0	1	0	6	1	5	50	14	9	1	4	4	5	7	4	4	9	5	5	2	18	2
2012	6	15	18	26	24.7954365	120.9805399																						3
2012	6	8	19	15	24.7874802	121.0095148	0	1	0	8	3	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	11	2
2012	6	16	19	32	24.893751	121.0271265				8			50															3
2012	6	16	23	3	24.7887326	120.9300059	0	1	0	8	3	5	50	3	2	1	5	4	5	7	1	1	10	5	5	1	12	2
2012	6	17	0	7	24.8001538	121.0005661				8			50															3
2012	6	17	9	0	24.74404405	120.9119123				8			50															3
2012	6	16	11	59	24.8078458	120.9721101																						3
2012	6	16	14	59	24.816634	120.993407				6			50															3
2012	6	16	18	8	24.8034591	120.9550289	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	13	2
2012	6	5	11	0	24.8256414	120.9566902				8			50															3
2012	6	17	8	28						8			50															3
2012	6	17	9	8	24.783466	121.0182734	0	1	0	8	1	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	6	6	9	26	24.797232	120.9637474	0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	15	2
2012	6	3	9	54	24.804928	120.9224457	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	12	2
2012	6	8	21	55	24.8137323	120.9674304	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	12	2
2012	6	9	3	10	24.812993	120.977568				8			40															3
2012	6	17	15	27			0	1	0	8	1	5	50	8	9	1	5	4	5	7	4	4	5	5	5	2	13	2
2012	6	9	21	36						8			90															3
2012	6	9	23	12			0	1	0	8	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	6	17	5	45			0	1	0	8	2	5	50	4	4	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	6	17	6	0	24.7345241	120.915349				8			50															3
2012	6	17	18	49	24.8116811	120.978741	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	9	5	5	1	16	2
2012	6	1	8	5	24.810366	120.95112				8			50															3
2012	6	17	19	30	24.79168425	120.9656726				8			40															3
2012	6	1	9	30	24.794143	120.966278	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	5	5	1	16	2
2012	6	17	21	15	24.779042	121.02502				8			50															3
2012	6	17	21	19	24.803301	120.971699	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	16	2
2012	6	13	10	59	24.8001525	120.9896318	0	1	0	8	1	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	6	13	14	32	24.8043521	120.955568				8			50															3
2012	6	18	8	55	24.8147153	120.9796905				8			50															3
2012	6	14	8	5	24.7681185	120.9634115	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	4	5	5	1	12	2
2012	6	14	17	28	24.812849	120.990147				8			50															3
2012	6	15	19	30	24.8018689	120.9556159	0	2	0	8	3	5	50	14	9	1	5	4	5	7	4	4	9	5	5	1	2	2
2012	6	18	6	48	24.7873656	121.0096554	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	1	4	5	2	12	2
2012	6	18	8	12	24.796836	120.999412	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	3	2
2012	6	18	11	0	24.7998135	120.9909705	0	1	0	8	1	5	50	4	2	1	5	4	5	7	1	1	10	5	5	2	13	2
2012	6	1	16	12	30.545	114.308421				8			50															3
2012	6	18	9	26	24.800068	120.9684998	0	3	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	5	5	2	17	2
2012	6	1	17	36	24.793596	120.974128				8			50															3
2012	6	11	21	55			0	1	0	6	4	5	50	14	9	1	4	4	5	6	4	4	9	5	5	1	16	2
2012	6	18	15	25						8			50															3
2012	6	18	15	40	24.79103715	120.9378794				8			50															3
2012	6	18	20	8	24.7924614	121.0067013				8			50															3
2012	6	18	19	14	24.812646	120.9829318				8			50															3
2012	6	18	20	3	24.821302	120.974926	0	2	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	3	2
2012	6	14	21	38	24.7910677	121.0049133				6			50															3
2012	6	15	13	30	24.8019103	120.9701509				8			50															3
2012	6	16	14	35	24.8063911	120.9784284	0	1	0	6	1	5	50	14	9	1	4	4	5	7	4	4	1	4	5	2	16	2
2012	6	19	10	20	24.8019741	121.0001719				6			50															3
2012	6	19	11	10	24.8151001	120.983244				8			50															3
2012	6	16	16	20	24.78560435	121.0191651	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	1	4	5	2	16	2
2012	6	5	17	10	24.7876921	120.92771	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	6	19	12	32	24.7887326	120.9300059				8			50															3
